us-west-2,i2.8xlarge,reserved-heavy-yrTerm1,default,14560
us-west-2,i2.8xlarge,reserved-heavy-yrTerm1Hourly,default,1.242
us-west-2,i2.8xlarge,reserved-heavy-yrTerm3,default,21920
us-west-2,i2.8xlarge,reserved-heavy-yrTerm3Hourly,default,0.964
us-west-2,i2.8xlarge,on-demand,dedicated,7.502
us-west-2,i2.8xlarge,reserved-light-yrTerm1,dedicated,5152
us-west-2,i2.8xlarge,reserved-light-yrTerm1Hourly,dedicated,2.954
us-west-2,i2.8xlarge,reserved-light-yrTerm3,dedicated,7768
us-west-2,i2.8xlarge,reserved-light-yrTerm3Hourly,dedicated,2.3
us-west-2,i2.8xlarge,reserved-medium-yrTerm1,dedicated,11946
us-west-2,i2.8xlarge,reserved-medium-yrTerm1Hourly,dedicated,1.818
us-west-2,i2.8xlarge,reserved-medium-yrTerm3,dedicated,18266
us-west-2,i2.8xlarge,reserved-medium-yrTerm3Hourly,dedicated,1.41
us-west-2,i2.8xlarge,reserved-heavy-yrTerm1,dedicated,14560
us-west-2,i2.8xlarge,reserved-heavy-yrTerm1Hourly,dedicated,1.242
us-west-2,i2.8xlarge,reserved-heavy-yrTerm3,dedicated,21920
us-west-2,i2.8xlarge,reserved-heavy-yrTerm3Hourly,dedicated,0.964
us-west-2,hs1.8xlarge,on-demand,default,4.6
us-west-2,hs1.8xlarge,reserved-light-yrTerm1,default,3968
us-west-2,hs1.8xlarge,reserved-light-yrTerm1Hourly,default,2.24
us-west-2,hs1.8xlarge,reserved-light-yrTerm3,default,5997
us-west-2,hs1.8xlarge,reserved-light-yrTerm3Hourly,default,1.81
us-west-2,hs1.8xlarge,reserved-medium-yrTerm1,default,9200
us-west-2,hs1.8xlarge,reserved-medium-yrTerm1Hourly,default,1.38
us-west-2,hs1.8xlarge,reserved-medium-yrTerm3,default,14103
us-west-2,hs1.8xlarge,reserved-medium-yrTerm3Hourly,default,1.11
us-west-2,hs1.8xlarge,reserved-heavy-yrTerm1,default,11213
us-west-2,hs1.8xlarge,reserved-heavy-yrTerm1Hourly,default,0.92
us-west-2,hs1.8xlarge,reserved-heavy-yrTerm3,default,16924
us-west-2,hs1.8xlarge,reserved-heavy-yrTerm3Hourly,default,0.76
us-west-2,hs1.8xlarge,on-demand,dedicated,4.6
us-west-2,hs1.8xlarge,reserved-light-yrTerm1,dedicated,4365
us-west-2,hs1.8xlarge,reserved-light-yrTerm1Hourly,dedicated,2.464
us-west-2,hs1.8xlarge,reserved-light-yrTerm3,dedicated,6597
us-west-2,hs1.8xlarge,reserved-light-yrTerm3Hourly,dedicated,1.991
us-west-2,hs1.8xlarge,reserved-medium-yrTerm1,dedicated,10120
us-west-2,hs1.8xlarge,reserved-medium-yrTerm1Hourly,dedicated,1.518
us-west-2,hs1.8xlarge,reserved-medium-yrTerm3,dedicated,15513
us-west-2,hs1.8xlarge,reserved-medium-yrTerm3Hourly,dedicated,1.221
us-west-2,hs1.8xlarge,reserved-heavy-yrTerm1,dedicated,12334
us-west-2,hs1.8xlarge,reserved-heavy-yrTerm1Hourly,dedicated,1.012
us-west-2,hs1.8xlarge,reserved-heavy-yrTerm3,dedicated,18616
us-west-2,hs1.8xlarge,reserved-heavy-yrTerm3Hourly,dedicated,0.836
us-west-2,hi1.4xlarge,on-demand,default,3.1
us-west-2,hi1.4xlarge,reserved-light-yrTerm1,default,2576
us-west-2,hi1.4xlarge,reserved-light-yrTerm1Hourly,default,1.477
us-west-2,hi1.4xlarge,reserved-light-yrTerm3,default,3884
us-west-2,hi1.4xlarge,reserved-light-yrTerm3Hourly,default,1.15
us-west-2,hi1.4xlarge,reserved-medium-yrTerm1,default,5973
us-west-2,hi1.4xlarge,reserved-medium-yrTerm1Hourly,default,0.909
us-west-2,hi1.4xlarge,reserved-medium-yrTerm3,default,9133
us-west-2,hi1.4xlarge,reserved-medium-yrTerm3Hourly,default,0.705
us-west-2,hi1.4xlarge,reserved-heavy-yrTerm1,default,7280
us-west-2,hi1.4xlarge,reserved-heavy-yrTerm1Hourly,default,0.621
us-west-2,hi1.4xlarge,reserved-heavy-yrTerm3,default,10960
us-west-2,hi1.4xlarge,reserved-heavy-yrTerm3Hourly,default,0.482
us-west-2,hi1.4xlarge,on-demand,dedicated,3.1
us-west-2,hi1.4xlarge,reserved-light-yrTerm1,dedicated,2834
us-west-2,hi1.4xlarge,reserved-light-yrTerm1Hourly,dedicated,1.625
us-west-2,hi1.4xlarge,reserved-light-yrTerm3,dedicated,4272
us-west-2,hi1.4xlarge,reserved-light-yrTerm3Hourly,dedicated,1.265
us-west-2,hi1.4xlarge,reserved-medium-yrTerm1,dedicated,6570
us-west-2,hi1.4xlarge,reserved-medium-yrTerm1Hourly,dedicated,1
us-west-2,hi1.4xlarge,reserved-medium-yrTerm3,dedicated,10046
us-west-2,hi1.4xlarge,reserved-medium-yrTerm3Hourly,dedicated,0.776
us-west-2,hi1.4xlarge,reserved-heavy-yrTerm1,dedicated,8008
us-west-2,hi1.4xlarge,reserved-heavy-yrTerm1Hourly,dedicated,0.683
us-west-2,hi1.4xlarge,reserved-heavy-yrTerm3,dedicated,12056
us-west-2,hi1.4xlarge,reserved-heavy-yrTerm3Hourly,dedicated,0.53
us-west-2,t1.micro,on-demand,default,0.02
us-west-2,t1.micro,reserved-light-yrTerm1,default,23
us-west-2,t1.micro,reserved-light-yrTerm1Hourly,default,0.012
us-west-2,t1.micro,reserved-light-yrTerm3,default,35
us-west-2,t1.micro,reserved-light-yrTerm3Hourly,default,0.012
us-west-2,t1.micro,reserved-medium-yrTerm1,default,54
us-west-2,t1.micro,reserved-medium-yrTerm1Hourly,default,0.007
us-west-2,t1.micro,reserved-medium-yrTerm3,default,82
us-west-2,t1.micro,reserved-medium-yrTerm3Hourly,default,0.007
us-west-2,t1.micro,reserved-heavy-yrTerm1,default,62
us-west-2,t1.micro,reserved-heavy-yrTerm1Hourly,default,0.005
us-west-2,t1.micro,reserved-heavy-yrTerm3,default,100
us-west-2,t1.micro,reserved-heavy-yrTerm3Hourly,default,0.005
us-west-2,t1.micro,spot,default,0.004
us-west-1,m3.medium,on-demand,default,0.124
us-west-1,m3.medium,reserved-light-yrTerm1,default,110
us-west-1,m3.medium,reserved-light-yrTerm1Hourly,default,0.08
us-west-1,m3.medium,reserved-light-yrTerm3,default,172
us-west-1,m3.medium,reserved-light-yrTerm3Hourly,default,0.063
us-west-1,m3.medium,reserved-medium-yrTerm1,default,259
us-west-1,m3.medium,reserved-medium-yrTerm1Hourly,default,0.05
us-west-1,m3.medium,reserved-medium-yrTerm3,default,408
us-west-1,m3.medium,reserved-medium-yrTerm3Hourly,default,0.041
us-west-1,m3.medium,reserved-heavy-yrTerm1,default,317
us-west-1,m3.medium,reserved-heavy-yrTerm1Hourly,default,0.041
us-west-1,m3.medium,reserved-heavy-yrTerm3,default,481
us-west-1,m3.medium,reserved-heavy-yrTerm3Hourly,default,0.033
us-west-1,m3.medium,on-demand,dedicated,0.136
us-west-1,m3.medium,reserved-light-yrTerm1,dedicated,121
us-west-1,m3.medium,reserved-light-yrTerm1Hourly,dedicated,0.088
us-west-1,m3.medium,reserved-light-yrTerm3,dedicated,189
us-west-1,m3.medium,reserved-light-yrTerm3Hourly,dedicated,0.07
us-west-1,m3.medium,reserved-medium-yrTerm1,dedicated,285
us-west-1,m3.medium,reserved-medium-yrTerm1Hourly,dedicated,0.056
us-west-1,m3.medium,reserved-medium-yrTerm3,dedicated,449
us-west-1,m3.medium,reserved-medium-yrTerm3Hourly,dedicated,0.045
us-west-1,m3.medium,reserved-heavy-yrTerm1,dedicated,348
us-west-1,m3.medium,reserved-heavy-yrTerm1Hourly,dedicated,0.045
us-west-1,m3.medium,reserved-heavy-yrTerm3,dedicated,529
us-west-1,m3.medium,reserved-heavy-yrTerm3Hourly,dedicated,0.036
us-west-1,m3.large,on-demand,default,0.248
us-west-1,m3.large,reserved-light-yrTerm1,default,220
us-west-1,m3.large,reserved-light-yrTerm1Hourly,default,0.16
us-west-1,m3.large,reserved-light-yrTerm3,default,343
us-west-1,m3.large,reserved-light-yrTerm3Hourly,default,0.126
us-west-1,m3.large,reserved-medium-yrTerm1,default,517
us-west-1,m3.large,reserved-medium-yrTerm1Hourly,default,0.101
us-west-1,m3.large,reserved-medium-yrTerm3,default,816
us-west-1,m3.large,reserved-medium-yrTerm3Hourly,default,0.081
us-west-1,m3.large,reserved-heavy-yrTerm1,default,633
us-west-1,m3.large,reserved-heavy-yrTerm1Hourly,default,0.081
us-west-1,m3.large,reserved-heavy-yrTerm3,default,961
us-west-1,m3.large,reserved-heavy-yrTerm3Hourly,default,0.066
us-west-1,m3.large,on-demand,dedicated,0.273
us-west-1,m3.large,reserved-light-yrTerm1,dedicated,242
us-west-1,m3.large,reserved-light-yrTerm1Hourly,dedicated,0.176
us-west-1,m3.large,reserved-light-yrTerm3,dedicated,378
us-west-1,m3.large,reserved-light-yrTerm3Hourly,dedicated,0.139
us-west-1,m3.large,reserved-medium-yrTerm1,dedicated,569
us-west-1,m3.large,reserved-medium-yrTerm1Hourly,dedicated,0.111
us-west-1,m3.large,reserved-medium-yrTerm3,dedicated,897
us-west-1,m3.large,reserved-medium-yrTerm3Hourly,dedicated,0.09
us-west-1,m3.large,reserved-heavy-yrTerm1,dedicated,696
us-west-1,m3.large,reserved-heavy-yrTerm1Hourly,dedicated,0.09
us-west-1,m3.large,reserved-heavy-yrTerm3,dedicated,1057
us-west-1,m3.large,reserved-heavy-yrTerm3Hourly,dedicated,0.072
us-west-1,m3.xlarge,on-demand,default,0.495
us-west-1,m3.xlarge,reserved-light-yrTerm1,default,439
us-west-1,m3.xlarge,reserved-light-yrTerm1Hourly,default,0.32
us-west-1,m3.xlarge,reserved-light-yrTerm3,default,686
us-west-1,m3.xlarge,reserved-light-yrTerm3Hourly,default,0.252
us-west-1,m3.xlarge,reserved-medium-yrTerm1,default,1034
us-west-1,m3.xlarge,reserved-medium-yrTerm1Hourly,default,0.201
us-west-1,m3.xlarge,reserved-medium-yrTerm3,default,1631
us-west-1,m3.xlarge,reserved-medium-yrTerm3Hourly,default,0.162
us-west-1,m3.xlarge,reserved-heavy-yrTerm1,default,1266
us-west-1,m3.xlarge,reserved-heavy-yrTerm1Hourly,default,0.162
us-west-1,m3.xlarge,reserved-heavy-yrTerm3,default,1922
us-west-1,m3.xlarge,reserved-heavy-yrTerm3Hourly,default,0.131
us-west-1,m3.xlarge,spot,default,0.088
us-west-1,m3.xlarge,on-demand,dedicated,0.545
us-west-1,m3.xlarge,reserved-light-yrTerm1,dedicated,484
us-west-1,m3.xlarge,reserved-light-yrTerm1Hourly,dedicated,0.352
us-west-1,m3.xlarge,reserved-light-yrTerm3,dedicated,755
us-west-1,m3.xlarge,reserved-light-yrTerm3Hourly,dedicated,0.278
us-west-1,m3.xlarge,reserved-medium-yrTerm1,dedicated,1138
us-west-1,m3.xlarge,reserved-medium-yrTerm1Hourly,dedicated,0.222
us-west-1,m3.xlarge,reserved-medium-yrTerm3,dedicated,1794
us-west-1,m3.xlarge,reserved-medium-yrTerm3Hourly,dedicated,0.179
us-west-1,m3.xlarge,reserved-heavy-yrTerm1,dedicated,1392
us-west-1,m3.xlarge,reserved-heavy-yrTerm1Hourly,dedicated,0.179
us-west-1,m3.xlarge,reserved-heavy-yrTerm3,dedicated,2114
us-west-1,m3.xlarge,reserved-heavy-yrTerm3Hourly,dedicated,0.144
us-west-1,m3.2xlarge,on-demand,default,0.99
us-west-1,m3.2xlarge,reserved-light-yrTerm1,default,879
us-west-1,m3.2xlarge,reserved-light-yrTerm1Hourly,default,0.639
us-west-1,m3.2xlarge,reserved-light-yrTerm3,default,1372
us-west-1,m3.2xlarge,reserved-light-yrTerm3Hourly,default,0.505
us-west-1,m3.2xlarge,reserved-medium-yrTerm1,default,2069
us-west-1,m3.2xlarge,reserved-medium-yrTerm1Hourly,default,0.403
us-west-1,m3.2xlarge,reserved-medium-yrTerm3,default,3262
us-west-1,m3.2xlarge,reserved-medium-yrTerm3Hourly,default,0.325
us-west-1,m3.2xlarge,reserved-heavy-yrTerm1,default,2531
us-west-1,m3.2xlarge,reserved-heavy-yrTerm1Hourly,default,0.325
us-west-1,m3.2xlarge,reserved-heavy-yrTerm3,default,3844
us-west-1,m3.2xlarge,reserved-heavy-yrTerm3Hourly,default,0.262
us-west-1,m3.2xlarge,spot,default,0.175
us-west-1,m3.2xlarge,on-demand,dedicated,1.089
us-west-1,m3.2xlarge,reserved-light-yrTerm1,dedicated,966
us-west-1,m3.2xlarge,reserved-light-yrTerm1Hourly,dedicated,0.703
us-west-1,m3.2xlarge,reserved-light-yrTerm3,dedicated,1509
us-west-1,m3.2xlarge,reserved-light-yrTerm3Hourly,dedicated,0.555
us-west-1,m3.2xlarge,reserved-medium-yrTerm1,dedicated,2275
us-west-1,m3.2xlarge,reserved-medium-yrTerm1Hourly,dedicated,0.443
us-west-1,m3.2xlarge,reserved-medium-yrTerm3,dedicated,3589
us-west-1,m3.2xlarge,reserved-medium-yrTerm3Hourly,dedicated,0.357
us-west-1,m3.2xlarge,reserved-heavy-yrTerm1,dedicated,2785
us-west-1,m3.2xlarge,reserved-heavy-yrTerm1Hourly,dedicated,0.357
us-west-1,m3.2xlarge,reserved-heavy-yrTerm3,dedicated,4228
us-west-1,m3.2xlarge,reserved-heavy-yrTerm3Hourly,dedicated,0.288
us-west-1,m1.small,on-demand,default,0.065
us-west-1,m1.small,reserved-light-yrTerm1,default,61
us-west-1,m1.small,reserved-light-yrTerm1Hourly,default,0.042
us-west-1,m1.small,reserved-light-yrTerm3,default,96
us-west-1,m1.small,reserved-light-yrTerm3Hourly,default,0.034
us-west-1,m1.small,reserved-medium-yrTerm1,default,139
us-west-1,m1.small,reserved-medium-yrTerm1Hourly,default,0.027
us-west-1,m1.small,reserved-medium-yrTerm3,default,215
us-west-1,m1.small,reserved-medium-yrTerm3Hourly,default,0.022
us-west-1,m1.small,reserved-heavy-yrTerm1,default,169
us-west-1,m1.small,reserved-heavy-yrTerm1Hourly,default,0.022
us-west-1,m1.small,reserved-heavy-yrTerm3,default,257
us-west-1,m1.small,reserved-heavy-yrTerm3Hourly,default,0.018
us-west-1,m1.small,spot,default,0.01
us-west-1,m1.small,on-demand,dedicated,0.072
us-west-1,m1.small,reserved-light-yrTerm1,dedicated,67
us-west-1,m1.small,reserved-light-yrTerm1Hourly,dedicated,0.046
us-west-1,m1.small,reserved-light-yrTerm3,dedicated,106
us-west-1,m1.small,reserved-light-yrTerm3Hourly,dedicated,0.037
us-west-1,m1.small,reserved-medium-yrTerm1,dedicated,153
us-west-1,m1.small,reserved-medium-yrTerm1Hourly,dedicated,0.03
us-west-1,m1.small,reserved-medium-yrTerm3,dedicated,237
us-west-1,m1.small,reserved-medium-yrTerm3Hourly,dedicated,0.024
us-west-1,m1.small,reserved-heavy-yrTerm1,dedicated,186
us-west-1,m1.small,reserved-heavy-yrTerm1Hourly,dedicated,0.024
us-west-1,m1.small,reserved-heavy-yrTerm3,dedicated,283
us-west-1,m1.small,reserved-heavy-yrTerm3Hourly,dedicated,0.02
us-west-1,m1.medium,on-demand,default,0.13
us-west-1,m1.medium,reserved-light-yrTerm1,default,122
us-west-1,m1.medium,reserved-light-yrTerm1Hourly,default,0.085
us-west-1,m1.medium,reserved-light-yrTerm3,default,192
us-west-1,m1.medium,reserved-light-yrTerm3Hourly,default,0.067
us-west-1,m1.medium,reserved-medium-yrTerm1,default,277
us-west-1,m1.medium,reserved-medium-yrTerm1Hourly,default,0.054
us-west-1,m1.medium,reserved-medium-yrTerm3,default,430
us-west-1,m1.medium,reserved-medium-yrTerm3Hourly,default,0.044
us-west-1,m1.medium,reserved-heavy-yrTerm1,default,338
us-west-1,m1.medium,reserved-heavy-yrTerm1Hourly,default,0.044
us-west-1,m1.medium,reserved-heavy-yrTerm3,default,514
us-west-1,m1.medium,reserved-heavy-yrTerm3Hourly,default,0.035
us-west-1,m1.medium,spot,default,0.02
us-west-1,m1.medium,on-demand,dedicated,0.143
us-west-1,m1.medium,reserved-light-yrTerm1,dedicated,134
us-west-1,m1.medium,reserved-light-yrTerm1Hourly,dedicated,0.094
us-west-1,m1.medium,reserved-light-yrTerm3,dedicated,211
us-west-1,m1.medium,reserved-light-yrTerm3Hourly,dedicated,0.074
us-west-1,m1.medium,reserved-medium-yrTerm1,dedicated,305
us-west-1,m1.medium,reserved-medium-yrTerm1Hourly,dedicated,0.059
us-west-1,m1.medium,reserved-medium-yrTerm3,dedicated,473
us-west-1,m1.medium,reserved-medium-yrTerm3Hourly,dedicated,0.048
us-west-1,m1.medium,reserved-heavy-yrTerm1,dedicated,372
us-west-1,m1.medium,reserved-heavy-yrTerm1Hourly,dedicated,0.048
us-west-1,m1.medium,reserved-heavy-yrTerm3,dedicated,565
us-west-1,m1.medium,reserved-heavy-yrTerm3Hourly,dedicated,0.039
us-west-1,m1.large,on-demand,default,0.26
us-west-1,m1.large,reserved-light-yrTerm1,default,243
us-west-1,m1.large,reserved-light-yrTerm1Hourly,default,0.17
us-west-1,m1.large,reserved-light-yrTerm3,default,384
us-west-1,m1.large,reserved-light-yrTerm3Hourly,default,0.135
us-west-1,m1.large,reserved-medium-yrTerm1,default,554
us-west-1,m1.large,reserved-medium-yrTerm1Hourly,default,0.108
us-west-1,m1.large,reserved-medium-yrTerm3,default,860
us-west-1,m1.large,reserved-medium-yrTerm3Hourly,default,0.087
us-west-1,m1.large,reserved-heavy-yrTerm1,default,676
us-west-1,m1.large,reserved-heavy-yrTerm1Hourly,default,0.087
us-west-1,m1.large,reserved-heavy-yrTerm3,default,1028
us-west-1,m1.large,reserved-heavy-yrTerm3Hourly,default,0.07
us-west-1,m1.large,spot,default,0.04
us-west-1,m1.large,on-demand,dedicated,0.286
us-west-1,m1.large,reserved-light-yrTerm1,dedicated,267
us-west-1,m1.large,reserved-light-yrTerm1Hourly,dedicated,0.187
us-west-1,m1.large,reserved-light-yrTerm3,dedicated,422
us-west-1,m1.large,reserved-light-yrTerm3Hourly,dedicated,0.149
us-west-1,m1.large,reserved-medium-yrTerm1,dedicated,609
us-west-1,m1.large,reserved-medium-yrTerm1Hourly,dedicated,0.119
us-west-1,m1.large,reserved-medium-yrTerm3,dedicated,946
us-west-1,m1.large,reserved-medium-yrTerm3Hourly,dedicated,0.096
us-west-1,m1.large,reserved-heavy-yrTerm1,dedicated,744
us-west-1,m1.large,reserved-heavy-yrTerm1Hourly,dedicated,0.096
us-west-1,m1.large,reserved-heavy-yrTerm3,dedicated,1131
us-west-1,m1.large,reserved-heavy-yrTerm3Hourly,dedicated,0.077
us-west-1,m1.xlarge,on-demand,default,0.52
us-west-1,m1.xlarge,reserved-light-yrTerm1,default,486
us-west-1,m1.xlarge,reserved-light-yrTerm1Hourly,default,0.339
us-west-1,m1.xlarge,reserved-light-yrTerm3,default,768
us-west-1,m1.xlarge,reserved-light-yrTerm3Hourly,default,0.269
us-west-1,m1.xlarge,reserved-medium-yrTerm1,default,1108
us-west-1,m1.xlarge,reserved-medium-yrTerm1Hourly,default,0.215
us-west-1,m1.xlarge,reserved-medium-yrTerm3,default,1720
us-west-1,m1.xlarge,reserved-medium-yrTerm3Hourly,default,0.174
us-west-1,m1.xlarge,reserved-heavy-yrTerm1,default,1352
us-west-1,m1.xlarge,reserved-heavy-yrTerm1Hourly,default,0.174
us-west-1,m1.xlarge,reserved-heavy-yrTerm3,default,2056
us-west-1,m1.xlarge,reserved-heavy-yrTerm3Hourly,default,0.14
us-west-1,m1.xlarge,spot,default,0.08
us-west-1,m1.xlarge,on-demand,dedicated,0.572
us-west-1,m1.xlarge,reserved-light-yrTerm1,dedicated,535
us-west-1,m1.xlarge,reserved-light-yrTerm1Hourly,dedicated,0.373
us-west-1,m1.xlarge,reserved-light-yrTerm3,dedicated,845
us-west-1,m1.xlarge,reserved-light-yrTerm3Hourly,dedicated,0.296
us-west-1,m1.xlarge,reserved-medium-yrTerm1,dedicated,1219
us-west-1,m1.xlarge,reserved-medium-yrTerm1Hourly,dedicated,0.237
us-west-1,m1.xlarge,reserved-medium-yrTerm3,dedicated,1892
us-west-1,m1.xlarge,reserved-medium-yrTerm3Hourly,dedicated,0.191
us-west-1,m1.xlarge,reserved-heavy-yrTerm1,dedicated,1487
us-west-1,m1.xlarge,reserved-heavy-yrTerm1Hourly,dedicated,0.191
us-west-1,m1.xlarge,reserved-heavy-yrTerm3,dedicated,2262
us-west-1,m1.xlarge,reserved-heavy-yrTerm3Hourly,dedicated,0.154
us-west-1,c3.large,on-demand,default,0.171
us-west-1,c3.large,reserved-light-yrTerm1,default,160
us-west-1,c3.large,reserved-light-yrTerm1Hourly,default,0.117
us-west-1,c3.large,reserved-light-yrTerm3,default,252
us-west-1,c3.large,reserved-light-yrTerm3Hourly,default,0.102
us-west-1,c3.large,reserved-medium-yrTerm1,default,383
us-west-1,c3.large,reserved-medium-yrTerm1Hourly,default,0.075
us-west-1,c3.large,reserved-medium-yrTerm3,default,591
us-west-1,c3.large,reserved-medium-yrTerm3Hourly,default,0.065
us-west-1,c3.large,reserved-heavy-yrTerm1,default,466
us-west-1,c3.large,reserved-heavy-yrTerm1Hourly,default,0.059
us-west-1,c3.large,reserved-heavy-yrTerm3,default,726
us-west-1,c3.large,reserved-heavy-yrTerm3Hourly,default,0.051
us-west-1,c3.large,on-demand,dedicated,0.188
us-west-1,c3.large,reserved-light-yrTerm1,dedicated,176
us-west-1,c3.large,reserved-light-yrTerm1Hourly,dedicated,0.129
us-west-1,c3.large,reserved-light-yrTerm3,dedicated,277
us-west-1,c3.large,reserved-light-yrTerm3Hourly,dedicated,0.112
us-west-1,c3.large,reserved-medium-yrTerm1,dedicated,421
us-west-1,c3.large,reserved-medium-yrTerm1Hourly,dedicated,0.083
us-west-1,c3.large,reserved-medium-yrTerm3,dedicated,650
us-west-1,c3.large,reserved-medium-yrTerm3Hourly,dedicated,0.072
us-west-1,c3.large,reserved-heavy-yrTerm1,dedicated,513
us-west-1,c3.large,reserved-heavy-yrTerm1Hourly,dedicated,0.065
us-west-1,c3.large,reserved-heavy-yrTerm3,dedicated,799
us-west-1,c3.large,reserved-heavy-yrTerm3Hourly,dedicated,0.056
us-west-1,c3.xlarge,on-demand,default,0.342
us-west-1,c3.xlarge,reserved-light-yrTerm1,default,321
us-west-1,c3.xlarge,reserved-light-yrTerm1Hourly,default,0.234
us-west-1,c3.xlarge,reserved-light-yrTerm3,default,503
us-west-1,c3.xlarge,reserved-light-yrTerm3Hourly,default,0.205
us-west-1,c3.xlarge,reserved-medium-yrTerm1,default,766
us-west-1,c3.xlarge,reserved-medium-yrTerm1Hourly,default,0.149
us-west-1,c3.xlarge,reserved-medium-yrTerm3,default,1182
us-west-1,c3.xlarge,reserved-medium-yrTerm3Hourly,default,0.13
us-west-1,c3.xlarge,reserved-heavy-yrTerm1,default,932
us-west-1,c3.xlarge,reserved-heavy-yrTerm1Hourly,default,0.118
us-west-1,c3.xlarge,reserved-heavy-yrTerm3,default,1451
us-west-1,c3.xlarge,reserved-heavy-yrTerm3Hourly,default,0.101
us-west-1,c3.xlarge,on-demand,dedicated,0.376
us-west-1,c3.xlarge,reserved-light-yrTerm1,dedicated,353
us-west-1,c3.xlarge,reserved-light-yrTerm1Hourly,dedicated,0.257
us-west-1,c3.xlarge,reserved-light-yrTerm3,dedicated,553
us-west-1,c3.xlarge,reserved-light-yrTerm3Hourly,dedicated,0.226
us-west-1,c3.xlarge,reserved-medium-yrTerm1,dedicated,843
us-west-1,c3.xlarge,reserved-medium-yrTerm1Hourly,dedicated,0.164
us-west-1,c3.xlarge,reserved-medium-yrTerm3,dedicated,1300
us-west-1,c3.xlarge,reserved-medium-yrTerm3Hourly,dedicated,0.143
us-west-1,c3.xlarge,reserved-heavy-yrTerm1,dedicated,1025
us-west-1,c3.xlarge,reserved-heavy-yrTerm1Hourly,dedicated,0.13
us-west-1,c3.xlarge,reserved-heavy-yrTerm3,dedicated,1596
us-west-1,c3.xlarge,reserved-heavy-yrTerm3Hourly,dedicated,0.111
us-west-1,c3.2xlarge,on-demand,default,0.683
us-west-1,c3.2xlarge,reserved-light-yrTerm1,default,642
us-west-1,c3.2xlarge,reserved-light-yrTerm1Hourly,default,0.468
us-west-1,c3.2xlarge,reserved-light-yrTerm3,default,1006
us-west-1,c3.2xlarge,reserved-light-yrTerm3Hourly,default,0.41
us-west-1,c3.2xlarge,reserved-medium-yrTerm1,default,1532
us-west-1,c3.2xlarge,reserved-medium-yrTerm1Hourly,default,0.298
us-west-1,c3.2xlarge,reserved-medium-yrTerm3,default,2364
us-west-1,c3.2xlarge,reserved-medium-yrTerm3Hourly,default,0.261
us-west-1,c3.2xlarge,reserved-heavy-yrTerm1,default,1863
us-west-1,c3.2xlarge,reserved-heavy-yrTerm1Hourly,default,0.236
us-west-1,c3.2xlarge,reserved-heavy-yrTerm3,default,2902
us-west-1,c3.2xlarge,reserved-heavy-yrTerm3Hourly,default,0.203
us-west-1,c3.2xlarge,on-demand,dedicated,0.751
us-west-1,c3.2xlarge,reserved-light-yrTerm1,dedicated,706
us-west-1,c3.2xlarge,reserved-light-yrTerm1Hourly,dedicated,0.515
us-west-1,c3.2xlarge,reserved-light-yrTerm3,dedicated,1107
us-west-1,c3.2xlarge,reserved-light-yrTerm3Hourly,dedicated,0.451
us-west-1,c3.2xlarge,reserved-medium-yrTerm1,dedicated,1685
us-west-1,c3.2xlarge,reserved-medium-yrTerm1Hourly,dedicated,0.328
us-west-1,c3.2xlarge,reserved-medium-yrTerm3,dedicated,2600
us-west-1,c3.2xlarge,reserved-medium-yrTerm3Hourly,dedicated,0.287
us-west-1,c3.2xlarge,reserved-heavy-yrTerm1,dedicated,2049
us-west-1,c3.2xlarge,reserved-heavy-yrTerm1Hourly,dedicated,0.26
us-west-1,c3.2xlarge,reserved-heavy-yrTerm3,dedicated,3192
us-west-1,c3.2xlarge,reserved-heavy-yrTerm3Hourly,dedicated,0.223
us-west-1,c3.4xlarge,on-demand,default,1.366
us-west-1,c3.4xlarge,reserved-light-yrTerm1,default,1283
us-west-1,c3.4xlarge,reserved-light-yrTerm1Hourly,default,0.936
us-west-1,c3.4xlarge,reserved-light-yrTerm3,default,2012
us-west-1,c3.4xlarge,reserved-light-yrTerm3Hourly,default,0.82
us-west-1,c3.4xlarge,reserved-medium-yrTerm1,default,3064
us-west-1,c3.4xlarge,reserved-medium-yrTerm1Hourly,default,0.596
us-west-1,c3.4xlarge,reserved-medium-yrTerm3,default,4728
us-west-1,c3.4xlarge,reserved-medium-yrTerm3Hourly,default,0.522
us-west-1,c3.4xlarge,reserved-heavy-yrTerm1,default,3726
us-west-1,c3.4xlarge,reserved-heavy-yrTerm1Hourly,default,0.472
us-west-1,c3.4xlarge,reserved-heavy-yrTerm3,default,5804
us-west-1,c3.4xlarge,reserved-heavy-yrTerm3Hourly,default,0.406
us-west-1,c3.4xlarge,on-demand,dedicated,1.503
us-west-1,c3.4xlarge,reserved-light-yrTerm1,dedicated,1411
us-west-1,c3.4xlarge,reserved-light-yrTerm1Hourly,dedicated,1.03
us-west-1,c3.4xlarge,reserved-light-yrTerm3,dedicated,2213
us-west-1,c3.4xlarge,reserved-light-yrTerm3Hourly,dedicated,0.902
us-west-1,c3.4xlarge,reserved-medium-yrTerm1,dedicated,3370
us-west-1,c3.4xlarge,reserved-medium-yrTerm1Hourly,dedicated,0.656
us-west-1,c3.4xlarge,reserved-medium-yrTerm3,dedicated,5201
us-west-1,c3.4xlarge,reserved-medium-yrTerm3Hourly,dedicated,0.574
us-west-1,c3.4xlarge,reserved-heavy-yrTerm1,dedicated,4099
us-west-1,c3.4xlarge,reserved-heavy-yrTerm1Hourly,dedicated,0.519
